1540113673014513408.000000000,0.020240024,0.020240024,-0.007456851,2.112407227,-9.671088867,2.356699219
1540113673015514880.000000000,0.020240024,0.020240024,-0.007456851,2.107617187,-9.675878906,2.361489258
1540113673016519424.000000000,0.021305289,0.021305289,-0.008522115,2.107617187,-9.675878906,2.356699219
1540113673017515776.000000000,0.020240024,0.021305289,-0.008522115,2.102827148,-9.675878906,2.356699219
1540113673018518784.000000000,0.020240024,0.021305289,-0.008522115,2.093247070,-9.675878906,2.361489258
1540113673019516672.000000000,0.020240024,0.022370551,-0.008522115,2.088457031,-9.671088867,2.361489258
1540113673020522752.000000000,0.020240024,0.021305289,-0.007456851,2.083666992,-9.671088867,2.366279297
1540113673021518592.000000000,0.020240024,0.021305289,-0.007456851,2.093247070,-9.680668945,2.375859375
1540113673022523904.000000000,0.020240024,0.021305289,-0.008522115,2.102827148,-9.685458984,2.380649414
1540113673023519488.000000000,0.020240024,0.021305289,-0.008522115,2.102827148,-9.680668945,2.380649414
1540113673024520960.000000000,0.020240024,0.021305289,-0.008522115,2.107617187,-9.675878906,2.380649414
1540113673025521408.000000000,0.019174760,0.022370551,-0.008522115,2.107617187,-9.671088867,2.390229492
1540113673026521856.000000000,0.019174760,0.022370551,-0.008522115,2.107617187,-9.666298828,2.385439453
1540113673027526912.000000000,0.019174760,0.021305289,-0.008522115,2.107617187,-9.661508789,2.380649414
1540113673028524032.000000000,0.019174760,0.021305289,-0.008522115,2.098037109,-9.656718750,2.380649414
1540113673029523968.000000000,0.020240024,0.020240024,-0.008522115,2.093247070,-9.656718750,2.380649414
1540113673030524672.000000000,0.020240024,0.020240024,-0.008522115,2.093247070,-9.656718750,2.375859375
1540113673031529984.000000000,0.020240024,0.019174760,-0.008522115,2.102827148,-9.656718750,2.375859375
1540113673032525568.000000000,0.020240024,0.019174760,-0.008522115,2.112407227,-9.656718750,2.380649414
1540113673033528832.000000000,0.020240024,0.019174760,-0.008522115,2.117197266,-9.661508789,2.385439453
1540113673034527488.000000000,0.020240024,0.020240024,-0.007456851,2.107617187,-9.661508789,2.390229492
1540113673035527936.000000000,0.019174760,0.020240024,-0.007456851,2.102827148,-9.656718750,2.399809570
1540113673036528896.000000000,0.019174760,0.020240024,-0.006391586,2.098037109,-9.656718750,2.404599609
1540113673037529856.000000000,0.019174760,0.020240024,-0.007456851,2.107617187,-9.651928711,2.395019531
1540113673038529792.000000000,0.020240024,0.020240024,-0.007456851,2.117197266,-9.642348633,2.380649414
1540113673039530752.000000000,0.020240024,0.020240024,-0.007456851,2.117197266,-9.642348633,2.361489258
1540113673040531968.000000000,0.019174760,0.021305289,-0.007456851,2.117197266,-9.642348633,2.342329102
1540113673041532672.000000000,0.019174760,0.021305289,-0.008522115,2.112407227,-9.651928711,2.332749023
1540113673042537984.000000000,0.019174760,0.021305289,-0.008522115,2.102827148,-9.661508789,2.347119141
1540113673043533824.000000000,0.019174760,0.021305289,-0.008522115,2.098037109,-9.671088867,2.366279297
1540113673044538624.000000000,0.019174760,0.021305289,-0.009587380,2.098037109,-9.675878906,2.371069336
1540113673045534976.000000000,0.019174760,0.020240024,-0.009587380,2.102827148,-9.671088867,2.361489258
1540113673046535424.000000000,0.019174760,0.021305289,-0.009587380,2.102827148,-9.666298828,2.356699219
1540113673047536896.000000000,0.019174760,0.021305289,-0.009587380,2.102827148,-9.656718750,2.347119141
1540113673048537600.000000000,0.019174760,0.021305289,-0.008522115,2.102827148,-9.651928711,2.351909180
1540113673049537792.000000000,0.020240024,0.021305289,-0.007456851,2.102827148,-9.651928711,2.361489258
1540113673050538752.000000000,0.020240024,0.021305289,-0.007456851,2.107617187,-9.651928711,2.366279297
1540113673051544064.000000000,0.020240024,0.021305289,-0.007456851,2.107617187,-9.647138672,2.366279297
1540113673052539904.000000000,0.020240024,0.021305289,-0.007456851,2.102827148,-9.637558594,2.371069336
1540113673053544704.000000000,0.020240024,0.021305289,-0.007456851,2.093247070,-9.632768555,2.385439453
1540113673054540800.000000000,0.019174760,0.021305289,-0.007456851,2.093247070,-9.632768555,2.404599609
1540113673055542784.000000000,0.020240024,0.020240024,-0.006391586,2.098037109,-9.642348633,2.418969727
1540113673056542976.000000000,0.020240024,0.020240024,-0.006391586,2.107617187,-9.656718750,2.423759766
1540113673057547776.000000000,0.020240024,0.020240024,-0.006391586,2.117197266,-9.666298828,2.418969727
1540113673058543872.000000000,0.020240024,0.020240024,-0.007456851,2.117197266,-9.656718750,2.418969727
1540113673059547904.000000000,0.020240024,0.020240024,-0.007456851,2.117197266,-9.656718750,2.414179687
1540113673060544768.000000000,0.020240024,0.020240024,-0.007456851,2.107617187,-9.661508789,2.404599609
1540113673061545728.000000000,0.020240024,0.020240024,-0.007456851,2.112407227,-9.666298828,2.409389648
1540113673062546688.000000000,0.020240024,0.020240024,-0.007456851,2.126777344,-9.666298828,2.418969727
1540113673063547904.000000000,0.020240024,0.020240024,-0.007456851,2.126777344,-9.666298828,2.414179687
1540113673064552704.000000000,0.021305289,0.020240024,-0.007456851,2.121987305,-9.675878906,2.399809570
1540113673065548800.000000000,0.021305289,0.020240024,-0.007456851,2.112407227,-9.675878906,2.385439453
1540113673066553856.000000000,0.021305289,0.020240024,-0.006391586,2.112407227,-9.666298828,2.371069336
1540113673067549952.000000000,0.020240024,0.020240024,-0.006391586,2.112407227,-9.656718750,2.371069336
1540113673068554752.000000000,0.020240024,0.020240024,-0.006391586,2.117197266,-9.656718750,2.371069336
1540113673069551872.000000000,0.020240024,0.020240024,-0.006391586,2.121987305,-9.661508789,2.366279297
1540113673070551808.000000000,0.019174760,0.020240024,-0.007456851,2.107617187,-9.661508789,2.347119141
1540113673071552768.000000000,0.019174760,0.020240024,-0.007456851,2.098037109,-9.666298828,2.342329102
1540113673072553984.000000000,0.019174760,0.020240024,-0.007456851,2.102827148,-9.666298828,2.342329102
1540113673073558784.000000000,0.019174760,0.021305289,-0.007456851,2.112407227,-9.666298828,2.347119141
1540113673074554624.000000000,0.020240024,0.021305289,-0.008522115,2.107617187,-9.666298828,2.337539062
1540113673075559936.000000000,0.020240024,0.021305289,-0.008522115,2.098037109,-9.661508789,2.327958984
1540113673076555520.000000000,0.020240024,0.021305289,-0.008522115,2.102827148,-9.666298828,2.327958984
1540113673077556736.000000000,0.020240024,0.021305289,-0.008522115,2.121987305,-9.671088867,2.323168945
1540113673078557440.000000000,0.020240024,0.022370551,-0.007456851,2.131567383,-9.666298828,2.332749023
1540113673079563008.000000000,0.020240024,0.022370551,-0.007456851,2.136357422,-9.661508789,2.337539062
1540113673080558848.000000000,0.020240024,0.022370551,-0.007456851,2.126777344,-9.656718750,2.332749023
1540113673081561856.000000000,0.020240024,0.022370551,-0.007456851,2.117197266,-9.661508789,2.337539062
1540113673082560768.000000000,0.021305289,0.022370551,-0.007456851,2.102827148,-9.656718750,2.351909180
1540113673083560704.000000000,0.021305289,0.021305289,-0.007456851,2.098037109,-9.656718750,2.366279297
1540113673084561920.000000000,0.021305289,0.021305289,-0.007456851,2.098037109,-9.651928711,2.361489258
1540113673085562624.000000000,0.020240024,0.021305289,-0.008522115,2.107617187,-9.651928711,2.351909180
1540113673086562816.000000000,0.021305289,0.021305289,-0.008522115,2.112407227,-9.647138672,2.351909180
1540113673087563520.000000000,0.021305289,0.021305289,-0.007456851,2.112407227,-9.647138672,2.366279297
1540113673088567552.000000000,0.021305289,0.021305289,-0.006391586,2.112407227,-9.642348633,2.385439453
1540113673089564928.000000000,0.021305289,0.021305289,-0.006391586,2.112407227,-9.642348633,2.399809570
1540113673090568704.000000000,0.020240024,0.021305289,-0.006391586,2.117197266,-9.647138672,2.390229492
1540113673091565824.000000000,0.020240024,0.021305289,-0.006391586,2.112407227,-9.651928711,2.385439453
1540113673092566784.000000000,0.020240024,0.021305289,-0.006391586,2.102827148,-9.661508789,2.399809570
1540113673093566976.000000000,0.020240024,0.021305289,-0.007456851,2.102827148,-9.661508789,2.395019531
1540113673094567424.000000000,0.020240024,0.021305289,-0.007456851,2.102827148,-9.651928711,2.380649414
1540113673095568896.000000000,0.020240024,0.021305289,-0.007456851,2.102827148,-9.647138672,2.380649414
1540113673096570624.000000000,0.020240024,0.021305289,-0.007456851,2.112407227,-9.647138672,2.371069336
1540113673097570048.000000000,0.020240024,0.020240024,-0.007456851,2.112407227,-9.656718750,2.366279297
1540113673098570752.000000000,0.020240024,0.020240024,-0.008522115,2.117197266,-9.661508789,2.375859375
1540113673099570688.000000000,0.019174760,0.020240024,-0.008522115,2.126777344,-9.661508789,2.385439453
1540113673100571904.000000000,0.019174760,0.020240024,-0.009587380,2.131567383,-9.666298828,2.390229492
1540113673101576704.000000000,0.020240024,0.020240024,-0.009587380,2.126777344,-9.671088867,2.395019531
1540113673102572800.000000000,0.021305289,0.020240024,-0.009587380,2.126777344,-9.675878906,2.375859375
1540113673103576064.000000000,0.021305289,0.020240024,-0.008522115,2.117197266,-9.675878906,2.356699219
1540113673104574976.000000000,0.021305289,0.021305289,-0.008522115,2.107617187,-9.671088867,2.351909180
1540113673105579008.000000000,0.020240024,0.021305289,-0.008522115,2.102827148,-9.661508789,2.347119141
1540113673106575616.000000000,0.020240024,0.021305289,-0.008522115,2.102827148,-9.656718750,2.332749023
1540113673107576832.000000000,0.020240024,0.020240024,-0.008522115,2.102827148,-9.656718750,2.327958984
1540113673108577536.000000000,0.020240024,0.020240024,-0.008522115,2.102827148,-9.651928711,2.347119141
1540113673109577984.000000000,0.020240024,0.020240024,-0.008522115,2.098037109,-9.656718750,2.366279297
1540113673110582784.000000000,0.020240024,0.020240024,-0.007456851,2.098037109,-9.666298828,2.371069336
1540113673111579904.000000000,0.020240024,0.021305289,-0.007456851,2.098037109,-9.661508789,2.366279297
1540113673112582656.000000000,0.020240024,0.021305289,-0.007456851,2.093247070,-9.656718750,2.371069336
1540113673113580800.000000000,0.020240024,0.021305289,-0.007456851,2.083666992,-9.661508789,2.380649414
1540113673114585856.000000000,0.020240024,0.021305289,-0.007456851,2.093247070,-9.671088867,2.380649414
1540113673115581440.000000000,0.020240024,0.022370551,-0.007456851,2.102827148,-9.661508789,2.371069336
1540113673116586752.000000000,0.020240024,0.022370551,-0.006391586,2.107617187,-9.651928711,2.371069336
