1540822817202034688.000000000,-0.059654804,-0.003195793,-0.019174760,0.670605469,-9.819580078,1.125659180
1540822817203035648.000000000,-0.058589540,-0.003195793,-0.019174760,0.661025391,-9.819580078,1.111289063
1540822817204036608.000000000,-0.059654804,-0.004261057,-0.019174760,0.656235352,-9.814790039,1.106499023
1540822817205037568.000000000,-0.061785333,-0.004261057,-0.019174760,0.656235352,-9.814790039,1.101708984
1540822817206038784.000000000,-0.062850598,-0.004261057,-0.019174760,0.656235352,-9.814790039,1.082548828
1540822817207039488.000000000,-0.062850598,-0.004261057,-0.019174760,0.646655273,-9.814790039,1.077758789
1540822817208040704.000000000,-0.061785333,-0.004261057,-0.019174760,0.641865234,-9.814790039,1.092128906
1540822817209041664.000000000,-0.061785333,-0.003195793,-0.019174760,0.651445313,-9.810000000,1.096918945
1540822817210042624.000000000,-0.060720069,-0.003195793,-0.019174760,0.661025391,-9.790839844,1.092128906
1540822817211043584.000000000,-0.060720069,-0.003195793,-0.019174760,0.670605469,-9.790839844,1.082548828
1540822817212044800.000000000,-0.061785333,-0.003195793,-0.019174760,0.670605469,-9.795629883,1.092128906
1540822817213045504.000000000,-0.061785333,-0.003195793,-0.019174760,0.670605469,-9.805209961,1.106499023
1540822817214046720.000000000,-0.060720069,-0.002130529,-0.019174760,0.675395508,-9.814790039,1.116079102
1540822817215047680.000000000,-0.060720069,-0.002130529,-0.020240024,0.684975586,-9.814790039,1.125659180
1540822817216048640.000000000,-0.060720069,-0.003195793,-0.020240024,0.684975586,-9.814790039,1.125659180
1540822817217049600.000000000,-0.060720069,-0.003195793,-0.021305289,0.689765625,-9.810000000,1.130449219
1540822817218051584.000000000,-0.060720069,-0.004261057,-0.022370551,0.684975586,-9.800419922,1.135239258
1540822817219052800.000000000,-0.060720069,-0.004261057,-0.022370551,0.670605469,-9.795629883,1.149609375
1540822817220053760.000000000,-0.061785333,-0.003195793,-0.022370551,0.661025391,-9.790839844,1.159189453
1540822817221054720.000000000,-0.062850598,-0.003195793,-0.021305289,0.661025391,-9.786049805,1.154399414
1540822817222055680.000000000,-0.062850598,-0.003195793,-0.021305289,0.661025391,-9.786049805,1.149609375
1540822817223056896.000000000,-0.062850598,-0.003195793,-0.020240024,0.665815430,-9.795629883,1.144819336
1540822817224057600.000000000,-0.062850598,-0.003195793,-0.020240024,0.670605469,-9.805209961,1.135239258
1540822817225058816.000000000,-0.062850598,-0.003195793,-0.020240024,0.665815430,-9.810000000,1.116079102
1540822817226059776.000000000,-0.062850598,-0.003195793,-0.019174760,0.661025391,-9.810000000,1.106499023
1540822817227060736.000000000,-0.062850598,-0.004261057,-0.019174760,0.656235352,-9.805209961,1.106499023
1540822817228061696.000000000,-0.062850598,-0.004261057,-0.019174760,0.661025391,-9.805209961,1.101708984
1540822817229062912.000000000,-0.061785333,-0.004261057,-0.018109495,0.675395508,-9.810000000,1.092128906
1540822817230063616.000000000,-0.061785333,-0.004261057,-0.018109495,0.680185547,-9.810000000,1.092128906
1540822817231064832.000000000,-0.060720069,-0.004261057,-0.017044230,0.675395508,-9.814790039,1.101708984
1540822817232065792.000000000,-0.060720069,-0.004261057,-0.018109495,0.680185547,-9.829160156,1.120869141
1540822817233066752.000000000,-0.060720069,-0.004261057,-0.019174760,0.689765625,-9.838740234,1.140029297
1540822817234067712.000000000,-0.061785333,-0.004261057,-0.019174760,0.704135742,-9.829160156,1.144819336
1540822817235069440.000000000,-0.060720069,-0.004261057,-0.019174760,0.704135742,-9.824370117,1.130449219
1540822817236070656.000000000,-0.061785333,-0.004261057,-0.019174760,0.704135742,-9.829160156,1.111289063
1540822817237071616.000000000,-0.061785333,-0.004261057,-0.018109495,0.694555664,-9.833950195,1.106499023
1540822817238072576.000000000,-0.061785333,-0.003195793,-0.018109495,0.680185547,-9.829160156,1.106499023
1540822817239073536.000000000,-0.061785333,-0.003195793,-0.018109495,0.665815430,-9.829160156,1.111289063
1540822817240074752.000000000,-0.061785333,-0.003195793,-0.018109495,0.656235352,-9.819580078,1.111289063
1540822817241075456.000000000,-0.061785333,-0.004261057,-0.018109495,0.651445313,-9.805209961,1.125659180
